"Gene","K","l","Day","LeuLysMet"
"BPPMMP",122.64982,8.10196,7,"PMM"
"BMPPPM",130.64095,8.16891,7,"PPP"
"BMPPPP",124.35194,7.70477,7,"PPP"
"BPPPMM",119.13524,10.20904,7,"PPM"
"BMMMPM",120.43518,8.40236,7,"MMP"
"APMPPP",114.64848,10.53366,7,"MPP"
"APPMMP",118.86707,8.94809,7,"PMM"
"AMPMPM",118.37454,8.89012,7,"PMP"
"APMPMM",113.77162,10.76119,7,"MPM"
"BMMMMP",87.61996,11.22589,7,"MMM"
"BMPMPM",118.76105,8.54075,7,"PMP"
"BPMPMP",115.2083,9.70183,7,"MPM"
"BPMPMP",114.64442,10.65153,7,"MPM"
"BMPMMM",116.37363,9.88135,7,"PMM"
"APPPPM",120.3341,8.62839,7,"PPP"
"AMMPPP",117.62355,9.09506,7,"MPP"
"AMMMMP",117.46886,8.92763,7,"MMM"
"APPMPM",120.72711,8.08502,7,"PMP"
"IPPPPP",119.7617,8.13932,7,"PrPrPr"
"APMPPP",116.33486,9.20731,7,"MPP"
"IPPPPP",120.60678,8.05408,7,"PrPrPr"
"BMPMMM",85.00541,11.07213,7,"PMM"
"IPPPPP",121.90525,7.88835,7,"PrPrPr"
"APPPPM",118.70636,9.55225,7,"PPP"
"IPPPPP",124.38385,7.76006,7,"PrPrPr"
"BMMMMP",132.52203,7.55997,7,"MMM"
"BPPMPP",124.03341,7.60298,7,"PMP"
"APPMPM",120.72563,8.03906,7,"PMP"
"APMMMM",96.2236,12.15854,7,"MMM"
"IPMMMP",121.19933,7.93531,7,"MMM"
"AMMPMM",114.79666,10.43713,7,"MPM"
"BPPPMP",117.45546,9.37805,7,"PPM"
"IPPPPP",118.82872,7.48471,7,"PrPrPr"
"APMPPM",115.71037,9.50415,7,"MPP"
"IPPPPP",117.29244,8.40877,7,"PrPrPr"
"APPPPM",118.63951,9.26651,7,"PPP"
"IPPPPP",119.36996,8.14648,7,"PrPrPr"
"BMPMPM",117.36043,8.077,7,"PMP"
"APPMPP",119.50091,7.71733,7,"PMP"
"BPMMMP",119.89564,8.50526,7,"MMM"
"BMPPMP",118.48527,9.05752,7,"PPM"
"AMMPMP",113.81076,10.08699,7,"MPM"
"APMPMM",117.31975,8.48051,7,"MPM"
"IPPPPP",117.60428,9.62656,7,"PrPrPr"
"AMPMPP",119.76108,7.41567,7,"PMP"
"AMMMPM",119.02927,8.59377,7,"MMP"
"BPPPMM",117.4746,9.66209,7,"PPM"
"AMPMMM",120.16432,8.06736,7,"PMM"
"APMPMM",119.76408,9.58075,7,"MPM"
"BPMPMP",131.43648,8.36163,7,"MPM"
"BPMMPM",115.43596,11.57677,7,"MMP"
"BPPPMM",118.1982,9.32691,7,"PPM"
"APPPMP",117.04257,8.88341,7,"PPM"
"APMMPP",81.92682,11.40018,7,"MMP"
"BMPMMP",118.07438,9.46701,7,"PMM"
"AMPMMM",115.93953,9.88863,7,"PMM"
"AMMPPM",115.99585,9.04058,7,"MPP"
"BMMPPP",114.34698,9.24454,7,"MPP"
"AMMMPM",115.38474,8.15481,7,"MMP"
"APPMMP",116.97586,8.08986,7,"PMM"
"BPPMMP",114.98238,8.73188,7,"PMM"
"BPPMMP",91.45573,11.07955,7,"PMM"
"BPMPPM",117.26565,8.43948,7,"MPP"
"BMMPPM",115.52468,9.38582,7,"MPP"
"AMPPMP",117.62851,8.24766,7,"PPM"
"AMMPPM",115.15531,9.75213,7,"MPP"
"BMMPMP",114.58605,9.06582,7,"MPM"
"APMPMP",115.74954,8.7272,7,"MPM"
"AMMMMP",117.88893,8.20638,7,"MMM"
"BPPMPM",116.12216,8.34966,7,"PMP"
"APPMPM",117.56784,8.0887,7,"PMP"
"AMPMPP",117.54098,8.3286,7,"PMP"
"BPPPPM",120.51346,7.92521,7,"PPP"
"BMMPMM",128.0658,8.5856,7,"MPM"
"IPPPPP",120.90145,7.75361,7,"PrPrPr"
"IPPPPP",117.46912,8.08226,7,"PrPrPr"
"BPMMPM",118.1197,7.829,7,"MMP"
"IMPPPM",117.02798,7.72337,7,"PPP"
"AMMMMM",117.827,7.94845,7,"MMM"
"BPPPMP",115.65213,8.82454,7,"PPM"
"AMMPMM",112.5812,10.01137,7,"MPM"
"APMPPP",115.36558,7.43676,7,"MPP"
"BMMPPM",113.59762,8.7377,7,"MPP"
"AMMMMP",117.04043,8.5966,7,"MMM"
"BPPMPP",94.20004,10.67068,7,"PMP"
"APMPPP",117.37879,9.18565,7,"MPP"
"APMMMM",82.57472,12.50905,7,"MMM"
"BMPMPM",117.80818,10.28741,7,"PMP"
"AMPPPP",116.70795,8.63636,7,"PPP"
"BPPPMM",117.20631,8.81663,7,"PPM"
"BMMPMM",115.46965,9.67117,7,"MPM"
"BMPPMM",116.99572,9.75304,7,"PPM"
"BPPPPM",117.8187,8.52661,7,"PPP"
"IPPPPP",117.15075,8.81282,7,"PrPrPr"
"AMPMPP",118.04512,8.08673,7,"PMP"
"APMMMM",117.95873,7.8339,7,"MMM"
"APMMMP",119.42376,7.52401,7,"MMM"
"AMMMPP",126.29018,7.34134,7,"MMP"
"BMPPMM",117.30616,7.09046,7,"PPM"
"BMPMMP",115.74288,7.87096,7,"PMM"
"APMMMM",102.01888,10.50369,7,"MMM"
"APPPPM",115.18817,8.36493,7,"PPP"
"APMMPP",116.30013,7.84727,7,"MMP"
"BPMPMP",113.51741,9.28701,7,"MPM"
"BMPPPP",114.58961,7.47353,7,"PPP"
"AMMMPM",114.09871,7.52252,7,"MMP"
"AMMMPM",115.18257,7.6038,7,"MMP"
"BMPPPM",114.6769,8.231,7,"PPP"
"BPPPMM",114.73003,8.36675,7,"PPM"
"BMMPPP",114.27166,8.86581,7,"MPP"
"AMPMMP",102.89718,10.29647,7,"PMM"
"APPMMM",117.68575,7.5435,7,"PMM"
"BPMPPP",114.9468,7.29582,7,"MPP"
"APMMMP",117.1701,7.80839,7,"MMM"
"BPMMMP",112.67747,9.86348,7,"MMM"
"APMMPM",117.24607,7.73287,7,"MMP"
"BPPMPM",117.15105,9.61866,7,"PMP"
"BMMMPM",117.77116,7.81944,7,"MMP"
"AMMPPP",115.15299,7.53856,7,"MPP"
"BPPPMP",114.0369,8.96689,7,"PPM"
"AMPPMM",116.93029,8.40439,7,"PPM"
"AMPPMP",124.9703,8.92788,7,"PPM"
"APMMPM",109.78068,6.24452,7,"MMP"
"AMPPMM",112.8555,7.99498,7,"PPM"
"BPMPMP",110.54029,7.45215,7,"MPM"
"APMMPP",110.0898,6.80444,7,"MMP"
"BMPPMP",111.96785,9.15171,7,"PPM"
"BMPMMP",113.33939,7.59794,7,"PMM"
"BPMPMM",109.07984,7.45197,7,"MPM"
"BPMPPM",110.01273,7.89349,7,"MPP"
"BMMMPM",110.85454,6.92401,7,"MMP"
"BMPMPM",110.46934,6.46871,7,"PMP"
"APPPMP",112.85785,7.58728,7,"PPM"
"BPPPPM",111.17024,7.48667,7,"PPP"
"BPPMPP",113.26678,7.04996,7,"PMP"
"APMPMP",111.16952,7.40837,7,"MPM"
"IPPPPP",110.86455,7.34939,7,"PrPrPr"
"AMMMMP",113.45335,7.35459,7,"MMM"
"AMMPMM",111.35845,8.31592,7,"MPM"
"BMPMPP",111.74337,6.64554,7,"PMP"
"APMMMM",105.06935,9.66337,7,"MMM"
"AMPPMM",112.44428,8.32461,7,"PPM"
"BMPMMP",113.15355,7.313,7,"PMM"
"APMMMM",114.25373,7.86748,7,"MMM"
"IPPPPP",113.01857,7.75315,7,"PrPrPr"
"BPMPPP",118.62289,8.94492,7,"MPP"
"APPMPM",110.06341,11.30698,7,"PMP"
"BPPMMP",107.31736,9.0255,7,"PMM"
"BMMMPP",105.72279,9.20596,7,"MMP"
"AMMPPM",108.14496,7.44551,7,"MPP"
"APMPMP",105.86636,6.6217,7,"MPM"
"BMMMMM",107.29995,6.37425,7,"MMM"
"BMPPMM",108.19677,6.87881,7,"PPM"
"IPPPPP",104.52684,6.33374,7,"PrPrPr"
"AMPMMM",108.3478,9.35026,7,"PMM"
"AMMMMM",109.80308,9.39092,7,"MMM"
"BPMMPP",114.98704,9.27652,7,"MMP"
"BMMPPP",111.1336,7.67676,7,"MPP"
"BPPMMM",110.42072,7.44124,7,"PMM"
"AMPMPM",110.436,7.06509,7,"PMP"
"AMMPPP",102.90881,6.01256,7,"MPP"
"BPPMMM",109.11339,6.13046,7,"PMM"
"BPMMPM",108.6074,6.49822,7,"MMP"
"BPPMPM",107.14925,9.67015,7,"PMP"
"AMPPMP",110.0165,6.81196,7,"PPM"
"BMMPPP",107.06858,6.7751,7,"MPP"
"BPPMMP",112.03615,7.63203,7,"PMM"
"APMMMP",108.8665,8.65345,7,"MMM"
"AMMPPM",109.48792,6.54517,7,"MPP"
"AMPPMM",114.28408,6.96494,7,"PPM"
"BMMPPM",117.45389,9.80392,7,"MPP"
"BPPPMM",114.3072,8.15821,7,"PPM"
"BMPMMP",112.57166,6.69466,7,"PMM"
"AMMPMP",113.22046,8.35963,7,"MPM"
"APPMPP",110.36644,9.40012,7,"PMP"
"BMPMPM",96.9894,10.14929,7,"PMP"
"APMPMM",113.90791,8.08426,7,"MPM"
"APMMPP",101.64313,9.06332,7,"MMP"
"AMMMPP",106.05354,8.86307,7,"MMP"
"AMPPMM",113.85025,7.31203,7,"PPM"
"BPPMPM",96.78094,9.64607,7,"PMP"
"AMMMPP",102.61168,8.87366,7,"MMP"
"APPPMM",113.81683,7.85542,7,"PPM"
"BPPMMM",113.60217,6.72227,7,"PMM"
"BMMPMP",109.69862,8.1436,7,"MPM"
"BPMPPP",112.58505,7.82128,7,"MPP"
"BMPMPP",100.98621,8.68356,7,"PMP"
"BMPMMM",106.54189,9.71651,7,"PMM"
"APMPMM",111.29471,7.61887,7,"MPM"
"BPMPMP",112.85792,8.05617,7,"MPM"
"APMPPM",114.85036,7.47936,7,"MPP"
"AMPMPP",98.46132,9.81575,7,"PMP"
"BMPMMP",118.42819,6.60536,7,"PMM"
"APMPPM",119.72907,6.96561,7,"MPP"
"BMPMPP",116.79888,7.50033,7,"PMP"
"AMMPPM",113.22695,8.56175,7,"MPP"
"BPMPMM",111.49524,7.96104,7,"MPM"
"AMPMMP",114.48377,9.15749,7,"PMM"
"APMPMM",111.74569,9.0593,7,"MPM"
"BPMPPM",112.53949,8.7999,7,"MPP"
"IPPMPP",99.14461,10.64173,7,"PMP"
"BPPMMP",105.32347,9.43169,7,"PMM"
"AMPMPP",102.88834,9.5281,7,"PMP"
"BPPMPP",115.06963,7.41944,7,"PMP"
"BPPPMP",110.40532,6.54855,7,"PPM"
"AMMMMM",98.51457,9.53309,7,"MMM"
"BMMPMM",112.11418,8.57438,7,"MPM"
"APMPPM",112.5834,8.71336,7,"MPP"
"APMMPM",110.21199,5.97479,7,"MMP"
"BMPPMP",113.43754,8.037,7,"PPM"
"BPMPMP",112.85827,7.94388,7,"MPM"
"BPMMMM",109.17048,5.93871,7,"MMM"
"APMPPP",111.09397,6.41054,7,"MPP"
"IPPPPP",114.35698,7.39682,7,"PrPrPr"
"AMPMPM",115.69968,9.0731,7,"PMP"
"AMMMMM",104.45635,9.41478,7,"MMM"
"BMPMMM",117.05687,6.49795,7,"PMM"
"AMPPPP",121.89748,7.01482,7,"PPP"
"BMPPMP",117.77361,8.29112,7,"PPM"
"BPPMPM",115.75828,8.06515,7,"PMP"
"APMMMM",113.2785,7.6111,7,"MMM"
"APMPMP",110.45216,7.39787,7,"MPM"
"AMMPPM",113.75381,8.21849,7,"MPP"
"BMMPMM",113.12312,8.82943,7,"MPM"
"BPPMPP",100.01243,10.53457,7,"PMP"
"AMPMPM",98.11493,10.74944,7,"PMP"
"BPMMPM",94.792,10.73209,7,"MMP"
"AMPMMP",102.79443,9.02136,7,"PMM"
"AMMPPP",111.22064,5.961,7,"MPP"
"APMPPM",111.59205,8.61104,7,"MPP"
"BMPPMP",111.70113,6.87408,7,"PPM"
"BMMMMM",111.42666,8.24539,7,"MMM"
"APPMMM",111.4204,5.84823,7,"PMM"
"IPPPPP",115.13537,7.11754,7,"PrPrPr"
"BPMMMM",100.57999,9.48965,7,"MMM"
"APPPMP",114.60047,7.56602,7,"PPM"
"APMPPM",112.8703,7.47609,7,"MPP"
"BMPPMP",115.4175,7.7738,7,"PPM"
"BMPPMP",116.08508,7.31928,7,"PPM"
"AMMMPM",96.8849,9.29488,7,"MMP"
"AMPMPP",115.61837,9.52031,7,"PMP"
"BPMMPM",117.39317,10.43446,7,"MMP"
"AMMPPP",117.73592,7.47196,7,"MPP"
"APPPPM",115.04953,8.38244,7,"PPP"
"APPPMM",114.52901,8.58332,7,"PPM"
"APMPMP",114.44536,7.68868,7,"MPM"
"BMMMMP",113.49345,7.96559,7,"MMM"
"BMPMPP",105.25122,10.71323,7,"PMP"
"BPMMPM",103.5894,11.21244,7,"MMP"
"BMMMMM",116.73814,7.81955,7,"MMM"
"APMMMM",99.68896,9.94085,7,"MMM"
"BPPMMM",107.07202,9.70814,7,"PMM"
"AMMPPM",113.8399,6.84869,7,"MPP"
"BMMPMP",112.34041,7.10127,7,"MPM"
"BMPMPP",113.39002,7.29361,7,"PMP"
"AMMPPP",113.31282,7.24039,7,"MPP"
"BPPPMP",115.10023,7.76364,7,"PPM"
"APPMPM",117.06689,7.44894,7,"PMP"
"BPPPMP",117.19,7.81252,7,"PPM"
"BMPPMP",116.11885,8.96286,7,"PPM"
"AMPPMP",115.66524,7.78873,7,"PPM"
"BPMPPM",116.25976,7.84936,7,"MPP"
"AMMMPM",116.6911,6.37102,7,"MMP"
"APPMPP",116.74146,8.37941,7,"PMP"
"BPMMPM",118.44953,6.63992,7,"MMP"
"AMMMMM",128.48658,9.12839,7,"MMM"
"APPMPM",120.24972,6.67448,7,"PMP"
"APPPPM",118.36875,8.07316,7,"PPP"
"BMMMPP",118.81452,8.16322,7,"MMP"
"BMMMMP",95.83973,10.18003,7,"MMM"
"APMPMP",116.79278,8.14456,7,"MPM"
"APMPPM",117.0596,7.97448,7,"MPP"
"BMPPMM",117.99882,8.45151,7,"PPM"
"BMPMMP",119.80183,6.99424,7,"PMM"
"AMPMMM",116.30925,6.30082,7,"PMM"
"BMPPMP",117.92469,8.02257,7,"PPM"
"BPMMPP",94.27619,9.61632,7,"MMP"
"AMMMPM",117.63714,8.21683,7,"MMP"
"BPPPMM",116.56394,8.31606,7,"PPM"
"IPPPPP",116.12471,6.93372,7,"PrPrPr"
"AMMPPP",117.55025,6.9869,7,"MPP"
"APMMMM",116.72617,6.36529,7,"MMM"
"BPMMPM",115.9287,9.71076,7,"MMP"
"BPPMPP",119.89696,8.09866,7,"PMP"
"AMPPMP",117.95773,7.47776,7,"PPM"
"APPPMP",118.24679,7.86798,7,"PPM"
"BPPMMP",105.05216,9.28562,7,"PMM"
"APMPPP",118.21191,8.49941,7,"MPP"
"AMMPPM",120.11178,6.74132,7,"MPP"
"BMPPPM",128.67979,7.70877,7,"PPP"
"BMPPMP",121.98778,8.11773,7,"PPM"
"APPMPM",120.7157,8.20391,7,"PMP"
"AMMMPM",89.23419,11.15729,7,"MMP"
"BMMMMP",118.87396,7.76015,7,"MMM"
"BPMPPM",117.47783,8.03405,7,"MPP"
"BMPPPM",118.66952,7.39812,7,"PPP"
"APPMMP",118.09318,8.89284,7,"PMM"
"APMPMP",115.09136,8.69447,7,"MPM"
"APMPPM",115.28752,8.39799,7,"MPP"
"BMMPPP",116.35323,8.07925,7,"MPP"
"AMPMPP",117.98977,7.04315,7,"PMP"
"BPPMPM",113.37265,10.53337,7,"PMP"
"BPPPMP",116.88823,6.9955,7,"PPM"
"AMPPMM",116.78021,8.13262,7,"PPM"
"BMMMMM",91.73078,10.07879,7,"MMM"
"APMMMP",114.8133,6.48111,7,"MMM"
"BPMPMP",115.94516,9.00094,7,"MPM"
"BMMMPP",116.55734,7.50793,7,"MMP"
"BPPPPM",118.41385,7.33817,7,"PPP"
"BPPPMM",118.72508,7.72656,7,"PPM"
"AMPMPM",119.42181,7.91056,7,"PMP"
"APMPMP",117.62763,8.60771,7,"MPM"
"AMMMMP",116.71313,9.90846,7,"MMM"
"APPMPM",132.53283,7.43401,7,"PMP"
"BMPMPP",122.45622,7.87778,7,"PMP"
"BPPPPM",119.83936,8.08352,7,"PPP"
"BPMPMM",113.41878,9.64649,7,"MPM"
"BPMMPP",116.63179,7.4251,7,"MMP"
"APMPMM",113.36277,8.91868,7,"MPM"
"AMMPMP",112.45393,8.83694,7,"MPM"
"AMPMPP",116.25198,7.61207,7,"PMP"
"AMPMMM",115.75878,8.08899,7,"PMM"
"AMPMPP",116.24513,8.71306,7,"PMP"
"AMPMMP",118.02612,7.5567,7,"PMM"
"BPPPMP",114.90993,7.16893,7,"PPM"
"BPMMPM",115.9588,6.7983,7,"MMP"
"BMMPMM",114.07215,9.19974,7,"MPM"
"AMMPPM",115.56213,7.89318,7,"MPP"
"APMMPM",117.63363,8.13399,7,"MMP"
"BPPPMP",117.24268,7.95442,7,"PPM"
"BPMPMP",114.17433,9.29523,7,"MPM"
"AMPPPM",118.45673,7.53327,7,"PPP"
"APMPPP",117.74404,7.33083,7,"MPP"
"AMMMMP",117.72236,7.07952,7,"MMM"
"AMPMPM",118.80153,7.492,7,"PMP"
"BPPMMM",113.37928,9.86694,7,"PMM"
"BMPMMM",122.16914,6.73885,7,"PMM"
"BPMPPP",128.68718,8.05661,7,"MPP"
"BMMPPP",121.35142,7.84519,7,"MPP"
"APMMPP",118.28973,7.10447,7,"MMP"
"BPPMMM",115.59126,9.51398,7,"PMM"
"BMMMMP",115.15196,7.80361,7,"MMM"
"AMMMMP",117.89175,7.10527,7,"MMM"
"BMPPPM",117.8152,8.23381,7,"PPP"
"APPPPM",118.00407,8.21183,7,"PPP"
"APPPMM",117.134,8.66524,7,"PPM"
"IPPPPP",118.91785,7.42868,7,"PrPrPr"
"AMPMPM",73.71472,10.48741,7,"PMP"
"BMMMMM",114.92668,7.32702,7,"MMM"
"BPMPMP",116.2865,7.44664,7,"MPM"
"AMPMPP",119.19696,7.48682,7,"PMP"
"BPPPPM",119.22437,7.67831,7,"PPP"
"APMPMM",115.40996,7.33359,7,"MPM"
"AMMMMP",117.73149,8.38628,7,"MMM"
"APMPMP",115.95266,7.85583,7,"MPM"
"IPPPPP",119.23596,7.81069,7,"PrPrPr"
"BPPMMP",105.9466,9.80978,7,"PMM"
"AMMMPM",116.0193,10.14429,7,"MMP"
"BMMMPM",120.10583,7.74667,7,"MMP"
"BPPPMP",118.77142,8.59023,7,"PPM"
"AMPPPP",121.64961,6.65824,7,"PPP"
"BMMMMM",128.63774,9.84398,7,"MMM"
"AMMPMP",120.44784,8.35408,7,"MPM"
"BMPPMP",116.77758,8.16113,7,"PPM"
"BPPMPM",118.36023,7.68113,7,"PMP"
"AMMPPP",116.21096,8.4346,7,"MPP"
"BMMPMM",114.52793,8.07585,7,"MPM"
"APMMPM",117.79518,7.47345,7,"MMP"
"AMMMMM",118.0319,7.48314,7,"MMM"
"BPPMMM",118.58517,7.94103,7,"PMM"
"BPMMMP",117.3961,7.27215,7,"MMM"
"AMPMMP",94.64097,9.49538,7,"PMM"
"BMPMPM",116.01078,7.25852,7,"PMP"
"AMMMPM",116.59951,7.9482,7,"MMP"
"AMPMMM",117.44203,6.73012,7,"PMM"
"BPMPPM",113.6939,8.84709,7,"MPP"
"BPPMMM",115.42988,6.90386,7,"PMM"
"APPPMP",117.38217,7.56868,7,"PPM"
"AMMPMM",115.09898,8.39647,7,"MPM"
"BPPPPM",118.57929,8.3609,7,"PPP"
"BPPMMP",116.78662,9.62577,7,"PMM"
"AMMMMP",116.10362,9.14739,7,"MMM"
"APPMPP",120.02527,7.49818,7,"PMP"
"APMMMP",119.39718,7.43532,7,"MMM"
"BPPMMP",120.92417,6.59014,7,"PMM"
"BMPPPM",129.50171,7.53569,7,"PPP"
"BMPPPP",123.74806,7.32405,7,"PPP"
"BPPPMM",118.05668,9.16791,7,"PPM"
"BMMMPM",119.16118,6.92655,7,"MMP"
"APMPPP",117.05455,8.84067,7,"MPP"
"APPMMP",118.60663,7.78883,7,"PMM"
"AMPMPM",118.37995,8.4877,7,"PMP"
"APMPMM",113.30974,10.08014,7,"MPM"
"BMMMMP",93.32559,9.28649,7,"MMM"
"BMPMPM",117.02734,8.77038,7,"PMP"
"BPMPMP",114.05701,8.13937,7,"MPM"
"BPMPMP",114.82545,8.67498,7,"MPM"
"BMPMMM",116.31102,8.67005,7,"PMM"
"APPPPM",118.14632,7.1384,7,"PPP"
"AMMPPP",117.0461,7.93649,7,"MPP"
"AMMMMP",117.00855,7.74753,7,"MMM"
"APPMPM",119.83158,7.69938,7,"PMP"
"IPPPPP",120.62481,6.91732,7,"PrPrPr"
"APMPPP",118.38437,8.03789,7,"MPP"
"IPPPPP",120.2795,6.84819,7,"PrPrPr"
"BMPMMM",94.53331,10.21431,7,"PMM"
"IPPPPP",120.45018,6.49851,7,"PrPrPr"
"APPPPM",120.11539,7.7213,7,"PPP"
"IPPPPP",122.07779,6.5553,7,"PrPrPr"
"BMMMMP",129.34805,6.69985,7,"MMM"
"BPPMPP",123.95043,7.22004,7,"PMP"
"APPMPM",119.82164,7.65557,7,"PMP"
"APMMMM",100.16107,10.17507,7,"MMM"
"IPMMMP",121.75615,7.53568,7,"MMM"
"AMMPMM",115.40252,8.7753,7,"MPM"
"BPPPMP",119.02987,8.62198,7,"PPM"
"IPPPPP",120.13708,7.4584,7,"PrPrPr"
"APMPPM",116.33257,8.98435,7,"MPP"
"IPPPPP",118.46387,6.98722,7,"PrPrPr"
"APPPPM",117.23315,7.5115,7,"PPP"
"IPPPPP",119.04586,7.24111,7,"PrPrPr"
"BMPMPM",117.68086,7.87927,7,"PMP"
"APPMPP",118.72789,7.2572,7,"PMP"
"BPMMMP",119.41996,7.3215,7,"MMM"
"BMPPMP",119.27331,8.24897,7,"PPM"
"AMMPMP",113.02475,9.62346,7,"MPM"
"APMPMM",117.75095,8.01761,7,"MPM"
"IPPPPP",119.74401,8.29081,7,"PrPrPr"
"AMPMPP",119.18269,6.64614,7,"PMP"
"AMMMPM",120.30361,6.93956,7,"MMP"
"BPPPMM",118.89542,8.10112,7,"PPM"
"AMPMMM",121.01017,6.94515,7,"PMM"
"APMPMM",119.71791,8.21434,7,"MPM"
"BPMPMP",128.78459,7.75274,7,"MPM"
"BPMMPM",112.67628,11.47829,7,"MMP"
"BPPPMM",117.25858,8.59678,7,"PPM"
"APPPMP",118.64237,8.40539,7,"PPM"
"APMMPP",76.20225,10.92316,7,"MMP"
"BMPMMP",117.80491,7.34588,7,"PMM"
"AMPMMM",115.60395,8.73694,7,"PMM"
"AMMPPM",116.13568,7.6647,7,"MPP"
"BMMPPP",114.35329,8.52399,7,"MPP"
"AMMMPM",114.6008,7.47705,7,"MMP"
"APPMMP",115.024,6.67186,7,"PMM"
"BPPMMP",115.08194,8.03319,7,"PMM"
"BPPMMP",95.03641,10.18491,7,"PMM"
"BPMPPM",117.7563,8.48494,7,"MPP"
"BMMPPM",115.82589,8.35003,7,"MPP"
"AMPPMP",118.14138,7.93107,7,"PPM"
"AMMPPM",115.55013,8.34953,7,"MPP"
"BMMPMP",115.59039,8.93554,7,"MPM"
"APMPMP",116.10023,7.75655,7,"MPM"
"AMMMMP",118.17366,7.07631,7,"MMM"
"BPPMPM",117.97707,6.97925,7,"PMP"
"APPMPM",116.70955,6.69406,7,"PMP"
"AMPMPP",117.32517,6.68472,7,"PMP"
"BPPPPM",120.62855,7.1334,7,"PPP"
"BMMPMM",126.22266,7.68982,7,"MPM"
"IPPPPP",120.37408,7.26291,7,"PrPrPr"
"IPPPPP",117.31644,7.17154,7,"PrPrPr"
"BPMMPM",117.00978,7.2575,7,"MMP"
"IMPPPM",116.39416,7.0567,7,"PPP"
"AMMMMM",116.01423,6.95212,7,"MMM"
"BPPPMP",114.85714,7.37706,7,"PPM"
"AMMPMM",112.96309,9.10611,7,"MPM"
"APMPPP",114.68721,6.57987,7,"MPP"
"BMMPPM",114.04151,8.46718,7,"MPP"
"AMMMMP",117.63094,7.32207,7,"MMM"
"BPPMPP",91.05583,10.19263,7,"PMP"
"APMPPP",116.71568,7.99486,7,"MPP"
"APMMMM",89.20312,11.03783,7,"MMM"
"BMPMPM",118.18682,8.25349,7,"PMP"
"AMPPPP",117.96454,8.11127,7,"PPP"
"BPPPMM",117.33664,7.88161,7,"PPM"
"BMMPMM",115.25178,8.53489,7,"MPM"
"BMPPMM",117.77623,8.66298,7,"PPM"
"BPPPPM",118.44855,7.68871,7,"PPP"
"IPPPPP",116.46218,7.38351,7,"PrPrPr"
"AMPMPP",117.50252,6.86731,7,"PMP"
"APMMMM",118.27551,6.88132,7,"MMM"
"APMMMP",119.3245,6.64424,7,"MMM"
"AMMMPP",123.5174,6.28346,7,"MMP"
"BMPPMM",117.85985,7.07991,7,"PPM"
"BMPMMP",116.56028,8.39235,7,"PMM"
"APMMMM",94.77477,10.40127,7,"MMM"
"APPPPM",115.413,7.91901,7,"PPP"
"APMMPP",112.74154,6.56323,7,"MMP"
"BPMPMP",112.36891,8.81007,7,"MPM"
"BMPPPP",112.99576,6.37062,7,"PPP"
"AMMMPM",114.33643,6.71,7,"MMP"
"AMMMPM",116.49095,7.48827,7,"MMP"
"BMPPPM",116.4603,7.75737,7,"PPP"
"BPPPMM",117.38853,8.02423,7,"PPM"
"BMMPPP",116.45492,7.90747,7,"MPP"
"AMPMMP",103.02038,9.94747,7,"PMM"
"APPMMM",116.24657,6.53824,7,"PMM"
"BPMPPP",113.86806,6.78135,7,"MPP"
"APMMMP",115.72475,6.96405,7,"MMM"
"BPMMMP",112.50294,8.8886,7,"MMM"
"APMMPM",115.5865,6.55772,7,"MMP"
"BPPMPM",116.72646,8.10299,7,"PMP"
"BMMMPM",115.85092,6.8968,7,"MMP"
"AMMPPP",113.07421,6.5569,7,"MPP"
"BPPPMP",114.90574,8.0235,7,"PPM"
"AMPPMM",117.31089,8.1939,7,"PPM"
"AMPPMP",122.1728,7.16783,7,"PPM"
"APMMPM",109.27766,6.02162,7,"MMP"
"AMPPMM",113.94742,8.00618,7,"PPM"
"BPMPMP",112.47605,7.05694,7,"MPM"
"APMMPP",112.66528,6.76589,7,"MMP"
"BMPPMP",111.62051,7.272,7,"PPM"
"BMPMMP",111.23423,6.73212,7,"PMM"
"BPMPMM",111.80532,7.61739,7,"MPM"
"BPMPPM",111.39043,7.27259,7,"MPP"
"BMMMPM",112.23865,6.96019,7,"MMP"
"BMPMPM",109.31399,6.05582,7,"PMP"
"APPPMP",109.95791,6.62426,7,"PPM"
"BPPPPM",114.96521,7.67174,7,"PPP"
"BPPMPP",114.31806,6.49811,7,"PMP"
"APMPMP",110.32553,7.05232,7,"MPM"
"IPPPPP",110.73054,6.75428,7,"PrPrPr"
"AMMMMP",113.0636,6.92357,7,"MMM"
"AMMPMM",111.13025,7.58847,7,"MPM"
"BMPMPP",109.89056,6.03804,7,"PMP"
"APMMMM",107.29941,8.93528,7,"MMM"
"AMPPMM",112.00156,7.38508,7,"PPM"
"BMPMMP",109.92225,6.48883,7,"PMM"
"APMMMM",111.80347,7.11542,7,"MMM"
"IPPPPP",111.27912,6.85607,7,"PrPrPr"
"BPMPPP",115.10659,7.21848,7,"MPP"
"APPMPM",104.50402,13.57047,11,"PMP"
"BPPMMP",102.43749,14.10577,11,"PMM"
"BMMMPP",99.80874,14.00237,11,"MMP"
"AMMPPM",105.97138,10.90928,11,"MPP"
"APMPMP",104.7068,13.16164,11,"MPM"
"BMMMMM",106.32994,9.61039,11,"MMM"
"BMPPMM",99.21081,10.80203,11,"PPM"
"IPPPPP",103.01544,11.47845,11,"PrPrPr"
"AMPMMM",97.45722,14.45439,11,"PMM"
