"Gene","K","l","Day","LeuLysMet","pH_day","A"
"APMMMM",120.04798,17.96259,35,"MMM","19_0503",NA
"APMPMP",118.06314,18.60151,35,"MPM","19_0503",NA
"AMMPPM",120.69398,17.26404,35,"MPP","19_0503",NA
"BMMPMM",118.33564,18.40475,35,"MPM","19_0503",NA
"BPPMPP",123.20259,17.26868,35,"PMP","19_0503",NA
"AMPMPM",107.4167,21.41628,35,"PMP","19_0503",NA
"BPMMPM",109.24251,21.51377,35,"MMP","19_0503",NA
"AMPMMP",101.20546,23.04114,35,"PMM","19_0503",NA
"AMMPPP",122.84258,16.59726,35,"MPP","19_0503",NA
"APMPPM",120.61617,18.23085,35,"MPP","19_0503",NA
"BMPPMP",122.45333,16.62315,35,"PPM","19_0503",NA
"BMMMMM",121.76665,17.69356,35,"MMM","19_0503",NA
"APPMMM",121.32446,17.38471,35,"PMM","19_0503",NA
"IPPPPP",123.62184,15.59206,35,"PrPrPr","19_0503",NA
"BPMMMM",95.1528,22.39036,35,"MMM","19_0503",NA
"APPPMP",121.99582,17.07587,35,"PPM","19_0503",NA
"APMPPM",120.01841,17.02976,35,"MPP","19_0503",NA
"BMPPMP",123.19905,14.71814,35,"PPM","19_0503",NA
"BMPPMP",123.91999,15.15718,35,"PPM","19_0503",NA
"AMMMPM",124.22167,14.24506,35,"MMP","19_0503",NA
"AMPMPP",108.02761,19.54794,35,"PMP","19_0503",NA
"BPMMPM",131.94808,13.49785,35,"MMP","19_0503",NA
"AMMPPP",126.36965,17.4685,35,"MPP","19_0503",NA
"APPPPM",123.63006,16.72321,35,"PPP","19_0503",NA
"APPPMM",122.60404,17.85014,35,"PPM","19_0503",NA
"APMPMP",120.56842,17.69326,35,"MPM","19_0503",NA
"BMMMMP",120.02184,17.08915,35,"MMM","19_0503",NA
"BMPMPP",86.89482,24.02345,35,"PMP","19_0503",NA
"BPMMPM",101.42435,23.13587,35,"MMP","19_0503",NA
"BMMMMM",126.74218,16.26573,35,"MMM","19_0503",NA
"APMMMM",101.58961,22.21573,35,"MMM","19_0503",NA
"BPPMMM",124.48748,17.14037,35,"PMM","19_0503",NA
"AMMPPM",122.89194,16.52687,35,"MPP","19_0503",NA
"BMMPMP",119.59017,16.55019,35,"MPM","19_0503",NA
"BMPMPP",123.29329,16.93239,35,"PMP","19_0503",NA
"AMMPPP",121.46013,17.60907,35,"MPP","19_0503",NA
"BPPPMP",122.41672,16.89108,35,"PPM","19_0503",NA
"APPMPM",123.06507,17.90357,35,"PMP","19_0503",NA
"BPPPMP",124.4402,15.90753,35,"PPM","19_0503",NA
"BMPPMP",123.63898,15.63015,35,"PPM","19_0503",NA
"AMPPMP",122.6217,15.50269,35,"PPM","19_0503",NA
"BPMPPM",121.85919,14.79761,35,"MPP","19_0503",NA
"AMMMPM",122.07418,15.43424,35,"MMP","19_0503",NA
"APPMPP",120.6984,16.11545,35,"PMP","19_0503",NA
"BPMMPM",124.99103,14.43805,35,"MMP","19_0503",NA
"AMMMMM",130.99352,13.00773,35,"MMM","19_0503",NA
"APPMPM",128.37146,16.43514,35,"PMP","19_0503",NA
"APPPPM",126.96223,15.87846,35,"PPP","19_0503",NA
"BMMMPP",124.80156,17.77302,35,"MMP","19_0503",NA
"BMMMMP",94.17757,21.80714,35,"MMM","19_0503",NA
"APMPMP",122.9556,17.30625,35,"MPM","19_0503",NA
"APMPPM",124.96078,16.59237,35,"MPP","19_0503",NA
"BMPPMM",126.6162,17.36466,35,"PPM","19_0503",NA
"BMPMMP",125.11658,18.32606,35,"PMM","19_0503",NA
"AMPMMM",112.52176,19.18985,35,"PMM","19_0503",NA
"BMPPMP",125.31299,17.18452,35,"PPM","19_0503",NA
"BPMMPP",126.46043,16.18198,35,"MMP","19_0503",NA
"AMMMPM",124.14745,16.82743,35,"MMP","19_0503",NA
"BPPPMM",124.18143,16.78626,35,"PPM","19_0503",NA
"IPPPPP",124.19873,16.57305,35,"PrPrPr","19_0503",NA
"AMMPPP",124.22094,16.55734,35,"MPP","19_0503",NA
"APMMMM",125.83722,15.9386,35,"MMM","19_0503",NA
"BPMMPM",126.5669,15.63583,35,"MMP","19_0503",NA
"BPPMPP",104.15754,21.2072,35,"PMP","19_0503",NA
"AMPPMP",125.05609,15.47297,35,"PPM","19_0503",NA
"APPPMP",124.3198,15.02412,35,"PPM","19_0503",NA
"BPPMMP",122.39877,16.19467,35,"PMM","19_0503",NA
"APMPPP",124.44703,14.81512,35,"MPP","19_0503",NA
"AMMPPM",127.56996,14.15284,35,"MPP","19_0503",NA
"BMPPPM",136.15416,14.97927,35,"PPP","19_0503",NA
"BMPPMP",131.54802,15.98604,35,"PPM","19_0503",NA
"APPMPM",127.53652,16.8658,35,"PMP","19_0503",NA
"AMMMPM",127.05042,15.86831,35,"MMP","19_0503",NA
"BMMMMP",125.7063,16.6852,35,"MMM","19_0503",NA
"BPMPPM",124.76603,16.16599,35,"MPP","19_0503",NA
"BMPPPM",126.94988,16.26592,35,"PPP","19_0503",NA
"APPMMP",127.56388,16.5114,35,"PMM","19_0503",NA
"APMPMP",124.18504,17.50471,35,"MPM","19_0503",NA
"APMPPM",124.13286,17.97486,35,"MPP","19_0503",NA
"BMMPPP",125.54819,16.14595,35,"MPP","19_0503",NA
"AMPMPP",125.28153,16.50474,35,"PMP","19_0503",NA
"BPPMPM",126.67417,16.86821,35,"PMP","19_0503",NA
"BPPPMP",125.73429,16.13262,35,"PPM","19_0503",NA
"AMPPMM",124.69727,16.91761,35,"PPM","19_0503",NA
"BMMMMM",124.71652,16.18315,35,"MMM","19_0503",NA
"APMMMP",123.62386,16.4961,35,"MMM","19_0503",NA
"BPMPMP",124.19521,15.60831,35,"MPM","19_0503",NA
"BMMMPP",124.72497,15.93307,35,"MMP","19_0503",NA
"BPPPPM",126.64898,14.74032,35,"PPP","19_0503",NA
"BPPPMM",127.19717,13.35542,35,"PPM","19_0503",NA
"AMPMPM",128.44872,14.87566,35,"PMP","19_0503",NA
"APMPMP",124.96897,14.93545,35,"MPM","19_0503",NA
"AMMMMP",129.19988,14.58186,35,"MMM","19_0503",NA
"APPMPM",135.78347,13.05133,35,"PMP","19_0503",NA
"BMPMPP",130.20761,16.16998,35,"PMP","19_0503",NA
"BPPPPM",127.34218,15.77513,35,"PPP","19_0503",NA
"BPMPMM",122.0959,17.81548,35,"MPM","19_0503",NA
"BPMMPP",121.62704,17.97438,35,"MMP","19_0503",NA
"APMPMM",121.48263,18.6069,35,"MPM","19_0503",NA
"AMMPMP",121.37776,17.87067,35,"MPM","19_0503",NA
"AMPMPP",121.65366,18.25983,35,"PMP","19_0503",NA
"AMPMMM",121.5388,18.2308,35,"PMM","19_0503",NA
"AMPMPP",123.54233,18.0139,35,"PMP","19_0503",NA
"AMPMMP",125.65198,16.28709,35,"PMM","19_0503",NA
"BPPPMP",121.66043,16.44145,35,"PPM","19_0503",NA
"BPMMPM",125.82094,16.01424,35,"MMP","19_0503",NA
"BMMPMM",121.80783,16.9459,35,"MPM","19_0503",NA
"AMMPPM",122.2808,16.41166,35,"MPP","19_0503",NA
"APMMPM",124.39878,16.34727,35,"MMP","19_0503",NA
"BPPPMP",125.38261,16.01183,35,"PPM","19_0503",NA
"BPMPMP",122.95088,17.81935,35,"MPM","19_0503",NA
"AMPPPM",126.49347,15.47423,35,"PPP","19_0503",NA
"APMPPP",125.4254,14.44521,35,"MPP","19_0503",NA
"AMMMMP",125.72976,14.66513,35,"MMM","19_0503",NA
"AMPMPM",127.53889,15.54451,35,"PMP","19_0503",NA
"BPPMMM",130.24412,14.45039,35,"PMM","19_0503",NA
"BMPMMM",113.42249,17.49981,35,"PMM","19_0503",NA
"BPMPPP",134.44044,13.30905,35,"MPP","19_0503",NA
"BMMPPP",129.03207,17.17989,35,"MPP","19_0503",NA
"APMMPP",124.62517,17.50126,35,"MMP","19_0503",NA
"BPPMMM",128.25792,15.63385,35,"PMM","19_0503",NA
"BMMMMP",94.60824,21.12799,35,"MMM","19_0503",NA
"AMMMMP",122.02307,17.48914,35,"MMM","19_0503",NA
"BMPPPM",124.77068,16.57964,35,"PPP","19_0503",NA
"APPPPM",126.02188,15.96441,35,"PPP","19_0503",NA
"APPPMM",126.43191,15.82077,35,"PPM","19_0503",NA
"IPPPPP",123.8965,17.55421,35,"PrPrPr","19_0503",NA
"AMPMPM",124.75266,17.0247,35,"PMP","19_0503",NA
"BMMMMM",123.70445,15.64338,35,"MMM","19_0503",NA
"BPMPMP",123.00072,15.60431,35,"MPM","19_0503",NA
"AMPMPP",125.34567,15.03391,35,"PMP","19_0503",NA
"BPPPPM",124.48291,16.57982,35,"PPP","19_0503",NA
"APMPMM",124.10178,16.16815,35,"MPM","19_0503",NA
"AMMMMP",125.08136,16.43181,35,"MMM","19_0503",NA
"APMPMP",124.84269,15.44855,35,"MPM","19_0503",NA
"IPPPPP",126.68095,15.82005,35,"PrPrPr","19_0503",NA
"BPPMMP",127.4468,14.06142,35,"PMM","19_0503",NA
"AMMMPM",100.93357,19.72674,35,"MMP","19_0503",NA
"BMMMPM",99.79564,21.04506,35,"MMP","19_0503",NA
"BPPPMP",127.60167,14.21455,35,"PPM","19_0503",NA
"AMPPPP",130.93476,12.46668,35,"PPP","19_0503",NA
"BMMMMM",135.17468,13.81217,35,"MMM","19_0503",NA
"AMMPMP",128.52715,17.0128,35,"MPM","19_0503",NA
"BMPPMP",127.14927,15.736,35,"PPM","19_0503",NA
"BPPMPM",125.04461,17.03172,35,"PMP","19_0503",NA
"AMMPPP",123.76229,16.89308,35,"MPP","19_0503",NA
"BMMPMM",122.13327,16.49723,35,"MPM","19_0503",NA
"APMMPM",122.7223,17.22266,35,"MMP","19_0503",NA
"AMMMMM",124.26954,16.97512,35,"MMM","19_0503",NA
"BPPMMM",125.09084,15.32011,35,"PMM","19_0503",NA
"BPMMMP",123.86242,16.97045,35,"MMM","19_0503",NA
"AMPMMP",124.58415,15.9626,35,"PMM","19_0503",NA
"BMPMPM",122.01209,17.20536,35,"PMP","19_0503",NA
"AMMMPM",122.53003,16.83415,35,"MMP","19_0503",NA
"AMPMMM",123.82213,15.55283,35,"PMM","19_0503",NA
"BPMPPM",121.49409,16.54953,35,"MPP","19_0503",NA
"BPPMMM",124.12984,16.4985,35,"PMM","19_0503",NA
"APPPMP",124.64926,17.00456,35,"PPM","19_0503",NA
"AMMPMM",122.07737,18.43623,35,"MPM","19_0503",NA
"BPPPPM",125.09634,17.31358,35,"PPP","19_0503",NA
"BPPMMP",126.68424,15.3217,35,"PMM","19_0503",NA
"AMMMMP",127.13526,13.9984,35,"MMM","19_0503",NA
"APPMPP",104.07458,18.48244,35,"PMP","19_0503",NA
"APMMMP",127.16137,13.20193,35,"MMM","19_0503",NA
"BPPMMP",128.19267,13.3259,35,"PMM","19_0503",NA
"BMPPPM",135.11065,11.63823,35,"PPP","19_0503",NA
"BMPPPP",131.37443,14.88175,35,"PPP","19_0503",NA
"BPPPMM",126.43264,16.89504,35,"PPM","19_0503",NA
"BMMMPM",125.71452,15.81514,35,"MMP","19_0503",NA
"APMPPP",124.69992,16.05168,35,"MPP","19_0503",NA
"APPMMP",125.53518,15.9474,35,"PMM","19_0503",NA
"AMPMPM",124.45586,16.32992,35,"PMP","19_0503",NA
"APMPMM",122.21875,17.59501,35,"MPM","19_0503",NA
"BMMMMP",126.65911,15.39292,35,"MMM","19_0503",NA
"BMPMPM",123.5802,16.31135,35,"PMP","19_0503",NA
"BPMPMP",122.67502,16.80795,35,"MPM","19_0503",NA
"BPMPMP",122.68214,15.85957,35,"MPM","19_0503",NA
"BMPMMM",109.39072,17.9832,35,"PMM","19_0503",NA
"APPPPM",125.90147,14.41885,35,"PPP","19_0503",NA
"AMMPPP",124.26908,14.29085,35,"MPP","19_0503",NA
"AMMMMP",124.41288,15.23492,35,"MMM","19_0503",NA
"APPMPM",125.88569,16.38425,35,"PMP","19_0503",NA
"IPPPPP",126.23949,14.45335,35,"PrPrPr","19_0503",NA
"APMPPP",124.6589,15.95287,35,"MPP","19_0503",NA
"IPPPPP",126.97942,14.40522,35,"PrPrPr","19_0503",NA
"BMPMMM",101.51198,20.31642,35,"PMM","19_0503",NA
"IPPPPP",127.22921,11.62568,35,"PrPrPr","19_0503",NA
"APPPPM",127.02075,12.76074,35,"PPP","19_0503",NA
"IPPPPP",128.31052,11.33098,35,"PrPrPr","19_0503",NA
"BMMMMP",135.35968,11.93552,35,"MMM","19_0503",NA
"BPPMPP",132.06117,13.99707,35,"PMP","19_0503",NA
"APPMPM",126.54281,15.70934,35,"PMP","19_0503",NA
"APMMMM",124.53656,17.03944,35,"MMM","19_0503",NA
"IPMMMP",127.54805,15.24061,35,"MMM","19_0503",NA
"AMMPMM",121.75184,17.8554,35,"MPM","19_0503",NA
"BPPPMP",126.22372,15.95948,35,"PPM","19_0503",NA
"IPPPPP",125.62483,15.3104,35,"PrPrPr","19_0503",NA
"APMPPM",123.63093,15.77523,35,"MPP","19_0503",NA
"IPPPPP",126.19085,14.87826,35,"PrPrPr","19_0503",NA
"APPPPM",126.64445,15.05765,35,"PPP","19_0503",NA
"IPPPPP",125.51127,14.82204,35,"PrPrPr","19_0503",NA
"BMPMPM",123.96472,15.45132,35,"PMP","19_0503",NA
"APPMPP",125.20767,14.78887,35,"PMP","19_0503",NA
"BPMMMP",124.43265,14.40503,35,"MMM","19_0503",NA
"BMPPMP",124.93615,16.14121,35,"PPM","19_0503",NA
"AMMPMP",123.48147,15.20405,35,"MPM","19_0503",NA
"APMPMM",124.88673,14.92906,35,"MPM","19_0503",NA
"IPPPPP",125.34762,14.57106,35,"PrPrPr","19_0503",NA
"AMPMPP",124.18953,15.23741,35,"PMP","19_0503",NA
"AMMMPM",127.00559,13.13605,35,"MMP","19_0503",NA
"BPPPMM",123.99838,13.37628,35,"PPM","19_0503",NA
"AMPMMM",126.80285,12.95932,35,"PMM","19_0503",NA
"APMPMM",124.0544,14.58667,35,"MPM","19_0503",NA
"BPMPMP",133.47964,12.89283,35,"MPM","19_0503",NA
"BPMMPM",127.93849,14.38121,35,"MMP","19_0503",NA
"BPPPMM",124.14959,15.123,35,"PPM","19_0503",NA
"APPPMP",123.67693,15.94815,35,"PPM","19_0503",NA
"APMMPP",122.78191,16.04569,35,"MMP","19_0503",NA
"BMPMMP",92.12155,20.28292,35,"PMM","19_0503",NA
"AMPMMM",125.18851,14.75248,35,"PMM","19_0503",NA
"AMMPPM",121.02095,16.89802,35,"MPP","19_0503",NA
"BMMPPP",122.79506,15.40586,35,"MPP","19_0503",NA
"AMMMPM",122.50495,14.86598,35,"MMP","19_0503",NA
"APPMMP",124.47311,15.06132,35,"PMM","19_0503",NA
"BPPMMP",123.42339,14.72128,35,"PMM","19_0503",NA
"BPPMMP",121.67864,15.50116,35,"PMM","19_0503",NA
"BPMPPM",121.04143,15.15325,35,"MPP","19_0503",NA
"BMMPPM",122.24465,14.99353,35,"MPP","19_0503",NA
"AMPPMP",124.18221,15.07614,35,"PPM","19_0503",NA
"AMMPPM",121.50663,14.96556,35,"MPP","19_0503",NA
"BMMPMP",119.45272,14.46828,35,"MPM","19_0503",NA
"APMPMP",121.23216,13.07906,35,"MPM","19_0503",NA
"AMMMMP",122.8376,14.24567,35,"MMM","19_0503",NA
"BPPMPM",122.51565,14.46287,35,"PMP","19_0503",NA
"APPMPM",123.70004,13.65787,35,"PMP","19_0503",NA
"AMPMPP",124.15338,12.8973,35,"PMP","19_0503",NA
"BPPPPM",126.78606,13.6648,35,"PPP","19_0503",NA
"BMMPMM",134.52323,14.19849,35,"MPM","19_0503",NA
"IPPPPP",126.66725,14.01635,35,"PrPrPr","19_0503",NA
"IPPPPP",125.12556,13.5678,35,"PrPrPr","19_0503",NA
"BPMMPM",122.49648,16.33158,35,"MMP","19_0503",NA
"IMPPPM",125.21487,14.33062,35,"PPP","19_0503",NA
"AMMMMM",123.2901,16.54745,35,"MMM","19_0503",NA
"BPPPMP",124.77333,15.87987,35,"PPM","19_0503",NA
"AMMPMM",117.26899,16.53243,35,"MPM","19_0503",NA
"APMPPP",122.38412,15.14445,35,"MPP","19_0503",NA
"BMMPPM",121.66478,15.38768,35,"MPP","19_0503",NA
"AMMMMP",92.55993,20.31353,35,"MMM","19_0503",NA
"BPPMPP",124.32552,13.81744,35,"PMP","19_0503",NA
"APMPPP",122.10169,13.73524,35,"MPP","19_0503",NA
"APMMMM",121.41581,14.98163,35,"MMM","19_0503",NA
"BMPMPM",101.08383,19.25281,35,"PMP","19_0503",NA
"AMPPPP",123.41089,15.12325,35,"PPP","19_0503",NA
"BPPPMM",124.36567,13.59651,35,"PPM","19_0503",NA
"BMMPMM",121.3823,14.19388,35,"MPM","19_0503",NA
"BMPPMM",121.63709,14.60375,35,"PPM","19_0503",NA
"BPPPPM",123.60551,13.26427,35,"PPP","19_0503",NA
"IPPPPP",122.13432,14.25491,35,"PrPrPr","19_0503",NA
"AMPMPP",123.51697,12.90826,35,"PMP","19_0503",NA
"APMMMM",123.82025,12.91955,35,"MMM","19_0503",NA
"APMMMP",126.11342,13.56298,35,"MMM","19_0503",NA
"AMMMPP",135.67681,13.31369,35,"MMP","19_0503",NA
"BMPPMM",126.87531,13.34557,35,"PPM","19_0503",NA
"BMPMMP",124.02171,14.49597,35,"PMM","19_0503",NA
"APMMMM",121.63748,14.37184,35,"MMM","19_0503",NA
"APPPPM",123.61112,14.74897,35,"PPP","19_0503",NA
"APMMPP",91.21956,21.02604,35,"MMP","19_0503",NA
"BPMPMP",121.01684,15.11554,35,"MPM","19_0503",NA
"BMPPPP",123.68701,12.40866,35,"PPP","19_0503",NA
"AMMMPM",122.96445,14.13405,35,"MMP","19_0503",NA
"AMMMPM",107.22859,19.41278,35,"MMP","19_0503",NA
"BMPPPM",125.07149,13.81848,35,"PPP","19_0503",NA
"BPPPMM",122.86667,13.82608,35,"PPM","19_0503",NA
"BMMPPP",121.06974,14.69696,35,"MPP","19_0503",NA
"AMPMMP",104.808,18.4903,35,"PMM","19_0503",NA
"APPMMM",124.19526,13.61895,35,"PMM","19_0503",NA
"BPMPPP",122.30869,14.1318,35,"MPP","19_0503",NA
"APMMMP",123.09507,15.0182,35,"MMM","19_0503",NA
"BPMMMP",121.95416,14.26443,35,"MMM","19_0503",NA
"APMMPM",121.68624,14.74846,35,"MMP","19_0503",NA
"BPPMPM",122.74307,13.37861,35,"PMP","19_0503",NA
"BMMMPM",121.33455,15.07325,35,"MMP","19_0503",NA
"AMMPPP",119.94362,13.65964,35,"MPP","19_0503",NA
"BPPPMP",122.72739,12.33675,35,"PPM","19_0503",NA
"AMPPMM",124.85473,13.44188,35,"PPM","19_0503",NA
"AMPPMP",131.32243,12.2257,35,"PPM","19_0503",NA
"APMMPM",123.10412,12.84037,35,"MMP","19_0503",NA
"AMPPMM",120.73868,12.62022,35,"PPM","19_0503",NA
"BPMPMP",120.30759,14.11628,35,"MPM","19_0503",NA
"APMMPP",121.72974,13.33356,35,"MMP","19_0503",NA
"BMPPMP",123.61029,13.95747,35,"PPM","19_0503",NA
"BMPMMP",123.04769,14.5947,35,"PMM","19_0503",NA
"BPMPMM",120.60958,12.55897,35,"MPM","19_0503",NA
"BPMPPM",120.85354,13.84625,35,"MPP","19_0503",NA
"BMMMPM",113.68899,19.90124,35,"MMP","19_0503",NA
"BMPMPM",121.65008,13.45863,35,"PMP","19_0503",NA
"APPPMP",121.74471,12.54693,35,"PPM","19_0503",NA
"BPPPPM",121.51291,12.16738,35,"PPP","19_0503",NA
"BPPMPP",123.2304,13.38152,35,"PMP","19_0503",NA
"APMPMP",120.84352,12.5196,35,"MPM","19_0503",NA
"IPPPPP",123.1684,14.33874,35,"PrPrPr","19_0503",NA
"AMMMMP",123.68706,15.23394,35,"MMM","19_0503",NA
"AMMPMM",120.0405,13.77387,35,"MPM","19_0503",NA
"BMPMPP",121.75678,13.37865,35,"PMP","19_0503",NA
"APMMMM",123.27088,13.34099,35,"MMM","19_0503",NA
"AMPPMM",122.88312,13.94776,35,"PPM","19_0503",NA
"BMPMMP",123.0645,14.20412,35,"PMM","19_0503",NA
"APMMMM",126.15851,14.09209,35,"MMM","19_0503",NA
"IPPPPP",125.23115,12.42356,35,"PrPrPr","19_0503",NA
"BPMPPP",127.3647,11.94901,35,"MPP","19_0503",NA
"APPMPM",117.41019,12.14928,35,"PMP","19_0503",NA
"BPPMMP",118.26474,13.50935,35,"PMM","19_0503",NA
"BMMMPP",108.76984,20.79613,35,"MMP","19_0503",NA
"AMMPPM",115.30339,13.85809,35,"MPP","19_0503",NA
"APMPMP",117.58266,13.28791,35,"MPM","19_0503",NA
"BMMMMM",110.10201,17.83626,35,"MMM","19_0503",NA
"BMPPMM",118.64149,12.31294,35,"PPM","19_0503",NA
"IPPPPP",123.27433,14.27563,35,"PrPrPr","19_0503",NA
"AMPMMM",125.46651,16.03625,35,"PMM","19_0503",NA
"AMMMMM",117.08975,17.88866,35,"MMM","19_0503",NA
"BPMMPP",111.893,18.91666,35,"MMP","19_0503",NA
"BMMPPP",116.6183,13.63684,35,"MPP","19_0503",NA
"BPPMMM",119.75285,13.37075,35,"PMM","19_0503",NA
"AMPMPM",120.21262,12.14996,35,"PMP","19_0503",NA
"AMMPPP",118.22675,12.39647,35,"MPP","19_0503",NA
"BPPMMM",117.18045,16.03739,35,"PMM","19_0503",NA
"BPMMPM",123.70859,12.81448,35,"MMP","19_0503",NA
"BPPMPM",117.84868,17.78196,35,"PMP","19_0503",NA
"AMPPMP",120.9073,13.48869,35,"PPM","19_0503",NA
"BMMPPP",123.78739,13.98585,35,"MPP","19_0503",NA
"BPPMMP",114.369,16.59542,35,"PMM","19_0503",NA
"APMMMP",108.3855,19.38575,35,"MMM","19_0503",NA
"AMMPPM",121.73655,12.30603,35,"MPP","19_0503",NA
"AMPPMM",119.80518,9.70763,35,"PPM","19_0503",NA
"BMMPPM",118.11182,14.10386,35,"MPP","19_0503",NA
"BPPPMM",117.60983,13.72461,35,"PPM","19_0503",NA
"BMPMMP",117.30878,12.05464,35,"PMM","19_0503",NA
"AMMPMP",115.67731,13.14471,35,"MPM","19_0503",NA
"APPMPP",98.62899,19.68053,35,"PMP","19_0503",NA
"BMPMPM",103.71549,19.78218,35,"PMP","19_0503",NA
"APMPMM",120.53546,13.69887,35,"MPM","19_0503",NA
"APMMPP",101.84056,20.77417,35,"MMP","19_0503",NA
"AMMMPP",104.42561,20.40034,35,"MMP","19_0503",NA
"AMPPMM",123.33096,14.86634,35,"PPM","19_0503",NA
"BPPMPM",120.4756,15.45167,35,"PMP","19_0503",NA
"AMMMPP",121.03265,14.11442,35,"MMP","19_0503",NA
"APPPMM",118.33437,15.5964,35,"PPM","19_0503",NA
"BPPMMM",120.79412,14.5053,35,"PMM","19_0503",NA
"BMMPMP",117.53348,14.875,35,"MPM","19_0503",NA
"BPMPPP",120.61401,15.68244,35,"MPP","19_0503",NA
"BMPMPP",98.22156,18.95871,35,"PMP","19_0503",NA
"BMPMMM",103.88703,18.1069,35,"PMM","19_0503",NA
"APMPMM",121.91331,13.71884,35,"MPM","19_0503",NA
"BPMPMP",118.39542,14.50111,35,"MPM","19_0503",NA
"APMPPM",120.81464,13.13422,35,"MPP","19_0503",NA
"AMPMPP",105.66933,19.21696,35,"PMP","19_0503",NA
"BMPMMP",126.09547,14.05977,35,"PMM","19_0503",NA
"APMPPM",128.6074,13.61458,35,"MPP","19_0503",NA
"BMPMPP",121.11878,15.66936,35,"PMP","19_0503",NA
"AMMPPM",116.1251,14.05114,35,"MPP","19_0503",NA
"BPMPMM",113.83476,13.7094,35,"MPM","19_0503",NA
"AMPMMP",115.85277,14.90898,35,"PMM","19_0503",NA
"APMPMM",115.22838,16.58635,35,"MPM","19_0503",NA
"BPMPPM",115.35864,16.28489,35,"MPP","19_0503",NA
"IPPMPP",119.06262,15.72148,35,"PMP","19_0503",NA
"BPPMMP",99.85361,20.07773,35,"PMM","19_0503",NA
"AMPMPP",102.38731,20.52399,35,"PMP","19_0503",NA
"BPPMPP",121.83716,14.9344,35,"PMP","19_0503",NA
"BPPPMP",119.20301,15.59134,35,"PPM","19_0503",NA
"AMMMMM",118.64698,15.46497,35,"MMM","19_0503",NA
"BMMPMM",114.57935,16.21283,35,"MPM","19_0503",NA
"APMPPM",119.63972,15.2955,35,"MPP","19_0503",NA
"APMMPM",118.92333,15.60983,35,"MMP","19_0503",NA
"BMPPMP",119.03261,16.20791,35,"PPM","19_0503",NA
"BPMPMP",119.05937,15.53456,35,"MPM","19_0503",NA
"BPMMMM",118.40001,14.59381,35,"MMM","19_0503",NA
"APMPPP",119.70525,13.48863,35,"MPP","19_0503",NA
"IPPPPP",118.79463,14.57885,35,"PrPrPr","19_0503",NA
"AMPMPM",120.36808,13.93257,35,"PMP","19_0503",NA
"AMMMMM",100.88387,18.64404,35,"MMM","19_0503",NA
"BMPMMM",101.11723,18.85521,35,"PMM","19_0503",NA
"AMPPPP",132.27433,12.98468,35,"PPP","19_0503",NA
"BMPPMP",123.66115,15.72977,35,"PPM","19_0503",NA
"BPPMPM",120.84971,13.23121,35,"PMP","19_0503",NA
"APMMMM",115.71054,14.92838,35,"MMM","19_0503",NA
"APMPMP",114.35863,15.88635,35,"MPM","19_0503",NA
"AMMPPM",117.49463,15.29094,35,"MPP","19_0503",NA
"BMMPMM",115.82579,16.59819,35,"MPM","19_0503",NA
"BPPMPP",119.10134,16.76805,35,"PMP","19_0503",NA
"AMPMPM",100.2552,20.41681,35,"PMP","19_0503",NA
"BPMMPM",104.91268,19.67558,35,"MMP","19_0503",NA
"AMPMMP",85.7256,22.57209,35,"PMM","19_0503",NA
"AMMPPP",120.54397,13.54792,35,"MPP","19_0503",NA
"APMPPM",116.71871,15.10851,35,"MPP","19_0503",NA
"BMPPMP",120.15268,15.26302,35,"PPM","19_0503",NA
"BMMMMM",118.05684,15.83169,35,"MMM","19_0503",NA
"APPMMM",119.46646,15.15852,35,"PMM","19_0503",NA
"IPPPPP",121.7306,15.25833,35,"PrPrPr","19_0503",NA
"BPMMMM",83.13222,21.3842,35,"MMM","19_0503",NA
"APPPMP",118.74607,14.78037,35,"PPM","19_0503",NA
"APMPPM",118.18107,15.97774,35,"MPP","19_0503",NA
"BMPPMP",121.19548,14.52995,35,"PPM","19_0503",NA
"BMPPMP",121.33382,14.08528,35,"PPM","19_0503",NA
"AMMMPM",124.45936,13.79151,35,"MMP","19_0503",NA
"AMPMPP",108.91675,17.50196,35,"PMP","19_0503",NA
"BPMMPM",134.43105,14.47812,35,"MMP","19_0503",NA
"AMMPPP",122.22982,15.15782,35,"MPP","19_0503",NA
"APPPPM",119.63803,14.75853,35,"PPP","19_0503",NA
"APPPMM",119.0833,15.21449,35,"PPM","19_0503",NA
"APMPMP",117.44865,15.31145,35,"MPM","19_0503",NA
"BMMMMP",117.27849,15.28455,35,"MMM","19_0503",NA
"BMPMPP",92.69054,20.28769,35,"PMP","19_0503",NA
"BPMMPM",95.98495,20.47396,35,"MMP","19_0503",NA
"BMMMMM",123.21322,15.14136,35,"MMM","19_0503",NA
"APMMMM",94.83073,20.14394,35,"MMM","19_0503",NA
"BPPMMM",121.52855,15.91617,35,"PMM","19_0503",NA
"AMMPPM",120.25087,14.26318,35,"MPP","19_0503",NA
"BMMPMP",118.56367,15.58599,35,"MPM","19_0503",NA
"BMPMPP",120.3066,15.73503,35,"PMP","19_0503",NA
"AMMPPP",119.18715,17.21826,35,"MPP","19_0503",NA
"BPPPMP",118.91784,16.30787,35,"PPM","19_0503",NA
"APPMPM",120.35801,15.83843,35,"PMP","19_0503",NA
"BPPPMP",120.83866,13.54945,35,"PPM","19_0503",NA
"BMPPMP",116.79675,12.82268,35,"PPM","19_0503",NA
