"Gene","K","l","Day","LeuLysMet","pH_day","A"
"AMPMPM",103.47587,16.84972,21,"PMP","19_0418",NA
"BPMMPM",91.05104,19.27632,21,"MMP","19_0418",NA
"AMPMMP",77.31762,20.44673,21,"PMM","19_0418",NA
"AMMPPP",118.20001,12.57148,21,"MPP","19_0418",NA
"APMPPM",113.0164,14.29761,21,"MPP","19_0418",NA
"BMPPMP",114.74951,14.04964,21,"PPM","19_0418",NA
"BMMMMM",111.83635,14.00324,21,"MMM","19_0418",NA
"APPMMM",117.4775,13.38995,21,"PMM","19_0418",NA
"IPPPPP",118.90223,12.47317,21,"PrPrPr","19_0418",NA
"BPMMMM",66.35706,19.30551,21,"MMM","19_0418",NA
"APPPMP",114.05548,14.2003,21,"PPM","19_0418",NA
"APMPPM",114.04992,12.31875,21,"MPP","19_0418",NA
"BMPPMP",113.59106,12.77951,21,"PPM","19_0418",NA
"BMPPMP",114.22932,13.00662,21,"PPM","19_0418",NA
"AMMMPM",117.13718,13.21629,21,"MMP","19_0418",NA
"AMPMPP",83.6372,19.23225,21,"PMP","19_0418",NA
"BPMMPM",125.71195,13.90528,21,"MMP","19_0418",NA
"AMMPPP",120.57201,13.27926,21,"MPP","19_0418",NA
"APPPPM",117.2131,13.3993,21,"PPP","19_0418",NA
"APPPMM",115.32948,13.57494,21,"PPM","19_0418",NA
"APMPMP",110.88943,13.75708,21,"MPM","19_0418",NA
"BMMMMP",109.92311,15.51052,21,"MMM","19_0418",NA
"BMPMPP",77.58086,18.98818,21,"PMP","19_0418",NA
"BPMMPM",85.94631,18.61924,21,"MMP","19_0418",NA
"BMMMMM",106.01583,15.28619,21,"MMM","19_0418",NA
"APMMMM",121.2557,13.82245,21,"MMM","19_0418",NA
"BPPMMM",76.63869,20.3054,21,"PMM","19_0418",NA
"AMMPPM",117.65114,12.93325,21,"MPP","19_0418",NA
"BMMPMP",112.26674,14.0765,21,"MPM","19_0418",NA
"BMPMPP",114.18272,14.27331,21,"PMP","19_0418",NA
"AMMPPP",113.42213,14.83745,21,"MPP","19_0418",NA
"BPPPMP",114.31393,15.43562,21,"PPM","19_0418",NA
"APPMPM",117.63268,14.11822,21,"PMP","19_0418",NA
"BPPPMP",119.74105,12.27868,21,"PPM","19_0418",NA
"BMPPMP",115.71986,14.74174,21,"PPM","19_0418",NA
"AMPPMP",114.29115,14.19538,21,"PPM","19_0418",NA
"BPMPPM",114.12517,12.18018,21,"MPP","19_0418",NA
"AMMMPM",115.01711,12.94279,21,"MMP","19_0418",NA
"APPMPP",110.90747,14.64636,21,"PMP","19_0418",NA
"BPMMPM",115.33323,12.99286,21,"MMP","19_0418",NA
"AMMMMM",125.91225,12.86549,21,"MMM","19_0418",NA
"APPMPM",125.23971,14.47045,21,"PMP","19_0418",NA
"APPPPM",121.72337,12.19726,21,"PPP","19_0418",NA
"BMMMPP",117.99573,14.45247,21,"MMP","19_0418",NA
"BMMMMP",113.07914,13.90158,21,"MMM","19_0418",NA
"APMPMP",113.25132,13.66719,21,"MPM","19_0418",NA
"APMPPM",118.25924,12.43245,21,"MPP","19_0418",NA
"BMPPMM",120.02237,13.0502,21,"PPM","19_0418",NA
"BMPMMP",119.18429,14.94799,21,"PMM","19_0418",NA
"AMPMMM",114.12209,15.62557,21,"PMM","19_0418",NA
"BMPPMP",121.0203,13.8061,21,"PPM","19_0418",NA
"BPMMPP",119.00439,14.02977,21,"MMP","19_0418",NA
"AMMMPM",117.85253,14.90518,21,"MMP","19_0418",NA
"BPPPMM",119.08356,13.96969,21,"PPM","19_0418",NA
"IPPPPP",117.58854,15.04541,21,"PrPrPr","19_0418",NA
"AMMPPP",117.54289,13.49414,21,"MPP","19_0418",NA
"APMMMM",117.07616,13.75875,21,"MMM","19_0418",NA
"BPMMPM",117.97115,14.26897,21,"MMP","19_0418",NA
"BPPMPP",70.26887,19.68787,21,"PMP","19_0418",NA
"AMPPMP",119.11979,13.95876,21,"PPM","19_0418",NA
"APPPMP",116.35112,12.73874,21,"PPM","19_0418",NA
"BPPMMP",112.12048,15.73027,21,"PMM","19_0418",NA
"APMPPP",114.87005,12.81708,21,"MPP","19_0418",NA
"AMMPPM",119.96278,11.67176,21,"MPP","19_0418",NA
"BMPPPM",129.02556,12.43963,21,"PPP","19_0418",NA
"BMPPMP",126.47769,13.23683,21,"PPM","19_0418",NA
"APPMPM",118.34222,15.91291,21,"PMP","19_0418",NA
"AMMMPM",63.89328,21.35579,21,"MMP","19_0418",NA
"BMMMMP",115.82319,15.02384,21,"MMM","19_0418",NA
"BPMPPM",119.94765,12.04782,21,"MPP","19_0418",NA
"BMPPPM",120.57225,13.23008,21,"PPP","19_0418",NA
"APPMMP",119.12717,14.88094,21,"PMM","19_0418",NA
"APMPMP",112.33122,15.93934,21,"MPM","19_0418",NA
"APMPPM",116.8998,15.29872,21,"MPP","19_0418",NA
"BMMPPP",118.13503,14.10366,21,"MPP","19_0418",NA
"AMPMPP",121.07975,13.35253,21,"PMP","19_0418",NA
"BPPMPM",119.02061,14.97548,21,"PMP","19_0418",NA
"BPPPMP",118.98738,14.45398,21,"PPM","19_0418",NA
"AMPPMM",117.60403,15.12611,21,"PPM","19_0418",NA
"BMMMMM",117.08197,13.48517,21,"MMM","19_0418",NA
"APMMMP",116.41995,13.51172,21,"MMM","19_0418",NA
"BPMPMP",113.07984,15.25159,21,"MPM","19_0418",NA
"BMMMPP",113.8818,15.51188,21,"MMP","19_0418",NA
"BPPPPM",121.16556,13.63987,21,"PPP","19_0418",NA
"BPPPMM",119.46161,12.78319,21,"PPM","19_0418",NA
"AMPMPM",119.1433,13.41538,21,"PMP","19_0418",NA
"APMPMP",111.63364,14.51449,21,"MPM","19_0418",NA
"AMMMMP",119.5955,14.04428,21,"MMM","19_0418",NA
"APPMPM",118.38472,18.32986,21,"PMP","19_0418",NA
"BMPMPP",125.15504,13.94892,21,"PMP","19_0418",NA
"BPPPPM",122.15438,12.50758,21,"PPP","19_0418",NA
"BPMPMM",112.05254,15.35521,21,"MPM","19_0418",NA
"BPMMPP",114.28666,15.40827,21,"MMP","19_0418",NA
"APMPMM",108.40294,15.84528,21,"MPM","19_0418",NA
"AMMPMP",110.35261,15.36144,21,"MPM","19_0418",NA
"AMPMPP",115.06838,15.5202,21,"PMP","19_0418",NA
"AMPMMM",115.06366,15.17898,21,"PMM","19_0418",NA
"AMPMPP",111.08509,16.96164,21,"PMP","19_0418",NA
"AMPMMP",119.67745,14.79768,21,"PMM","19_0418",NA
"BPPPMP",118.80015,14.9254,21,"PPM","19_0418",NA
"BPMMPM",119.24461,14.96327,21,"MMP","19_0418",NA
"BMMPMM",112.54546,15.61213,21,"MPM","19_0418",NA
"AMMPPM",116.66043,14.59288,21,"MPP","19_0418",NA
"APMMPM",116.9718,14.31264,21,"MMP","19_0418",NA
"BPPPMP",117.71843,14.80335,21,"PPM","19_0418",NA
"BPMPMP",111.34098,15.71782,21,"MPM","19_0418",NA
"AMPPPM",122.21707,12.09724,21,"PPP","19_0418",NA
"APMPPP",119.21089,12.99091,21,"MPP","19_0418",NA
"AMMMMP",120.45792,12.97456,21,"MMM","19_0418",NA
"AMPMPM",118.7145,13.49678,21,"PMP","19_0418",NA
"BPPMMM",117.5029,14.83477,21,"PMM","19_0418",NA
"BMPMMM",60.42919,24.66156,21,"PMM","19_0418",NA
"BPMPPP",128.6999,13.39333,21,"MPP","19_0418",NA
"BMMPPP",125.54846,14.12674,21,"MPP","19_0418",NA
"APMMPP",118.00508,13.91556,21,"MMP","19_0418",NA
"BPPMMM",115.55192,15.32266,21,"PMM","19_0418",NA
"BMMMMP",104.95269,17.00248,21,"MMM","19_0418",NA
"AMMMMP",114.02429,14.8354,21,"MMM","19_0418",NA
"BMPPPM",119.72773,14.58426,21,"PPP","19_0418",NA
"APPPPM",121.89586,12.79228,21,"PPP","19_0418",NA
"APPPMM",120.96271,13.29575,21,"PPM","19_0418",NA
"IPPPPP",121.26931,13.35625,21,"PrPrPr","19_0418",NA
"AMPMPM",119.2483,15.13518,21,"PMP","19_0418",NA
"BMMMMM",114.0443,15.59481,21,"MMM","19_0418",NA
"BPMPMP",114.90541,14.83681,21,"MPM","19_0418",NA
"AMPMPP",119.8668,14.47628,21,"PMP","19_0418",NA
"BPPPPM",120.96882,13.88151,21,"PPP","19_0418",NA
"APMPMM",115.36021,13.82018,21,"MPM","19_0418",NA
"AMMMMP",120.08088,13.73032,21,"MMM","19_0418",NA
"APMPMP",114.03776,14.19925,21,"MPM","19_0418",NA
"IPPPPP",118.57612,14.76727,21,"PrPrPr","19_0418",NA
"BPPMMP",121.06362,13.69819,21,"PMM","19_0418",NA
"AMMMPM",66.1246,19.75192,21,"MMP","19_0418",NA
"BMMMPM",70.93847,18.91166,21,"MMP","19_0418",NA
"BPPPMP",119.34232,14.23991,21,"PPM","19_0418",NA
"AMPPPP",125.02927,11.80628,21,"PPP","19_0418",NA
"BMMMMM",129.8258,13.84734,21,"MMM","19_0418",NA
"AMMPMP",123.89236,13.14802,21,"MPM","19_0418",NA
"BMPPMP",120.47044,12.78935,21,"PPM","19_0418",NA
"BPPMPM",117.31832,14.82522,21,"PMP","19_0418",NA
"AMMPPP",116.51785,14.02625,21,"MPP","19_0418",NA
"BMMPMM",114.1392,13.54838,21,"MPM","19_0418",NA
"APMMPM",118.67599,15.05075,21,"MMP","19_0418",NA
"AMMMMM",118.10341,14.43896,21,"MMM","19_0418",NA
"BPPMMM",118.70036,14.23375,21,"PMM","19_0418",NA
"BPMMMP",119.59694,13.54866,21,"MMM","19_0418",NA
"AMPMMP",118.22,15.98666,21,"PMM","19_0418",NA
"BMPMPM",111.55128,17.70459,21,"PMP","19_0418",NA
"AMMMPM",119.04196,14.01797,21,"MMP","19_0418",NA
"AMPMMM",120.62707,14.37982,21,"PMM","19_0418",NA
"BPMPPM",115.01258,15.87854,21,"MPP","19_0418",NA
"BPPMMM",118.70255,14.47399,21,"PMM","19_0418",NA
"APPPMP",121.4534,13.08124,21,"PPM","19_0418",NA
"AMMPMM",115.30249,14.94785,21,"MPM","19_0418",NA
"BPPPPM",119.49325,14.27033,21,"PPP","19_0418",NA
"BPPMMP",54.44113,20.7604,21,"PMM","19_0418",NA
"AMMMMP",122.54299,13.91406,21,"MMM","19_0418",NA
"APPMPP",68.68879,20.06249,21,"PMP","19_0418",NA
"APMMMP",121.13716,13.72338,21,"MMM","19_0418",NA
"BPPMMP",120.66475,12.85728,21,"PMM","19_0418",NA
"BMPPPM",130.57156,11.71398,21,"PPP","19_0418",NA
"BMPPPP",126.77073,11.84373,21,"PPP","19_0418",NA
"BPPPMM",119.94593,13.25644,21,"PPM","19_0418",NA
"BMMMPM",117.99888,14.08233,21,"MMP","19_0418",NA
"APMPPP",115.02656,14.70496,21,"MPP","19_0418",NA
"APPMMP",114.22098,15.70939,21,"PMM","19_0418",NA
"AMPMPM",118.12602,15.72122,21,"PMP","19_0418",NA
"APMPMM",108.1262,16.68682,21,"MPM","19_0418",NA
"BMMMMP",118.55436,16.60155,21,"MMM","19_0418",NA
"BMPMPM",116.15041,15.93116,21,"PMP","19_0418",NA
"BPMPMP",112.14273,16.55528,21,"MPM","19_0418",NA
"BPMPMP",115.617,15.87147,21,"MPM","19_0418",NA
"BMPMMM",73.57479,20.40237,21,"PMM","19_0418",NA
"APPPPM",124.31373,12.99439,21,"PPP","19_0418",NA
"AMMPPP",118.23731,15.37732,21,"MPP","19_0418",NA
"AMMMMP",118.24572,14.92543,21,"MMM","19_0418",NA
"APPMPM",121.93333,13.73939,21,"PMP","19_0418",NA
"IPPPPP",123.22773,12.54591,21,"PrPrPr","19_0418",NA
"APMPPP",116.72804,15.28195,21,"MPP","19_0418",NA
"IPPPPP",123.75527,12.95773,21,"PrPrPr","19_0418",NA
"BMPMMM",67.18141,21.03136,21,"PMM","19_0418",NA
"IPPPPP",124.594,11.74461,21,"PrPrPr","19_0418",NA
"APPPPM",121.45133,12.60495,21,"PPP","19_0418",NA
"IPPPPP",124.2982,12.01516,21,"PrPrPr","19_0418",NA
"BMMMMP",132.24613,14.20468,21,"MMM","19_0418",NA
"BPPMPP",126.36619,12.13974,21,"PMP","19_0418",NA
"APPMPM",117.85395,13.50498,21,"PMP","19_0418",NA
"APMMMM",116.54564,15.89235,21,"MMM","19_0418",NA
"IPMMMP",119.17883,13.9569,21,"MMM","19_0418",NA
"AMMPMM",116.22567,14.29132,21,"MPM","19_0418",NA
"BPPPMP",120.72918,14.66119,21,"PPM","19_0418",NA
"IPPPPP",124.76172,12.83488,21,"PrPrPr","19_0418",NA
"APMPPM",118.87803,15.90459,21,"MPP","19_0418",NA
"IPPPPP",123.91624,13.71213,21,"PrPrPr","19_0418",NA
"APPPPM",122.00919,15.53897,21,"PPP","19_0418",NA
"IPPPPP",124.90061,12.65436,21,"PrPrPr","19_0418",NA
"BMPMPM",117.29672,16.45145,21,"PMP","19_0418",NA
"APPMPP",122.59424,13.74877,21,"PMP","19_0418",NA
"BPMMMP",119.22705,15.53914,21,"MMM","19_0418",NA
"BMPPMP",120.4091,15.33348,21,"PPM","19_0418",NA
"AMMPMP",113.35713,15.0562,21,"MPM","19_0418",NA
"APMPMM",116.39051,13.84751,21,"MPM","19_0418",NA
"IPPPPP",120.6877,14.74124,21,"PrPrPr","19_0418",NA
"AMPMPP",121.45549,14.04983,21,"PMP","19_0418",NA
"AMMMPM",120.8076,14.31879,21,"MMP","19_0418",NA
"BPPPMM",120.63392,13.45943,21,"PPM","19_0418",NA
"AMPMMM",119.54921,14.02403,21,"PMM","19_0418",NA
"APMPMM",119.79436,13.17487,21,"MPM","19_0418",NA
"BPMPMP",132.19499,14.38245,21,"MPM","19_0418",NA
"BPMMPM",123.97143,13.51245,21,"MMP","19_0418",NA
"BPPPMM",118.22501,13.01735,21,"PPM","19_0418",NA
"APPPMP",118.77883,13.9759,21,"PPM","19_0418",NA
"APMMPP",59.26021,20.80564,21,"MMP","19_0418",NA
"BMPMMP",66.95912,20.60789,21,"PMM","19_0418",NA
"AMPMMM",119.08487,14.9566,21,"PMM","19_0418",NA
"AMMPPM",118.70264,13.98218,21,"MPP","19_0418",NA
"BMMPPP",115.08165,15.83405,21,"MPP","19_0418",NA
"AMMMPM",116.62448,15.22529,21,"MMP","19_0418",NA
"APPMMP",120.1104,14.52124,21,"PMM","19_0418",NA
"BPPMMP",119.24412,14.78841,21,"PMM","19_0418",NA
"BPPMMP",116.70462,16.18848,21,"PMM","19_0418",NA
"BPMPPM",117.90901,14.73533,21,"MPP","19_0418",NA
"BMMPPM",116.24463,15.7586,21,"MPP","19_0418",NA
"AMPPMP",120.57699,14.47687,21,"PPM","19_0418",NA
"AMMPPM",115.95615,14.73485,21,"MPP","19_0418",NA
"BMMPMP",111.32635,15.2428,21,"MPM","19_0418",NA
"APMPMP",109.51152,15.44778,21,"MPM","19_0418",NA
"AMMMMP",116.72637,15.55199,21,"MMM","19_0418",NA
"BPPMPM",120.15407,13.71168,21,"PMP","19_0418",NA
"APPMPM",119.45377,13.83588,21,"PMP","19_0418",NA
"AMPMPP",118.92621,13.95364,21,"PMP","19_0418",NA
"BPPPPM",122.42541,12.67017,21,"PPP","19_0418",NA
"BMMPMM",128.54334,13.64488,21,"MPM","19_0418",NA
"IPPPPP",123.89015,12.06058,21,"PrPrPr","19_0418",NA
"IPPPPP",120.68645,12.06043,21,"PrPrPr","19_0418",NA
"BPMMPM",116.57065,14.67759,21,"MMP","19_0418",NA
"IMPPPM",121.61599,12.62909,21,"PPP","19_0418",NA
"AMMMMM",119.49325,14.71318,21,"MMM","19_0418",NA
"BPPPMP",119.27497,14.15434,21,"PPM","19_0418",NA
"AMMPMM",112.09838,14.89457,21,"MPM","19_0418",NA
"APMPPP",117.77242,13.78239,21,"MPP","19_0418",NA
"BMMPPM",119.14327,13.0848,21,"MPP","19_0418",NA
"AMMMMP",117.1479,15.52528,21,"MMM","19_0418",NA
"BPPMPP",119.87215,13.81262,21,"PMP","19_0418",NA
"APMPPP",117.8749,15.68191,21,"MPP","19_0418",NA
"APMMMM",48.31519,25.1374,21,"MMM","19_0418",NA
"BMPMPM",101.22227,17.47803,21,"PMP","19_0418",NA
"AMPPPP",121.47025,13.09659,21,"PPP","19_0418",NA
"BPPPMM",118.94328,13.79323,21,"PPM","19_0418",NA
"BMMPMM",112.04719,14.4873,21,"MPM","19_0418",NA
"BMPPMM",118.80671,13.89632,21,"PPM","19_0418",NA
"BPPPPM",120.8766,12.5478,21,"PPP","19_0418",NA
"IPPPPP",117.93912,13.94669,21,"PrPrPr","19_0418",NA
"AMPMPP",118.36198,13.85212,21,"PMP","19_0418",NA
"APMMMM",118.8867,13.16667,21,"MMM","19_0418",NA
"APMMMP",121.25747,13.26367,21,"MMM","19_0418",NA
"AMMMPP",129.3807,13.45724,21,"MMP","19_0418",NA
"BMPPMM",122.41474,12.37727,21,"PPM","19_0418",NA
"BMPMMP",115.47293,14.99463,21,"PMM","19_0418",NA
"APMMMM",114.01606,14.44741,21,"MMM","19_0418",NA
"APPPPM",119.08775,13.27634,21,"PPP","19_0418",NA
"APMMPP",71.76441,21.65882,21,"MMP","19_0418",NA
"BPMPMP",112.42828,15.34534,21,"MPM","19_0418",NA
"BMPPPP",119.46077,12.52581,21,"PPP","19_0418",NA
"AMMMPM",115.54341,14.82423,21,"MMP","19_0418",NA
"AMMMPM",91.70921,19.73375,21,"MMP","19_0418",NA
"BMPPPM",120.93238,13.44112,21,"PPP","19_0418",NA
"BPPPMM",117.89379,14.81193,21,"PPM","19_0418",NA
"BMMPPP",115.92649,14.66161,21,"MPP","19_0418",NA
"AMPMMP",86.00591,19.45329,21,"PMM","19_0418",NA
"APPMMM",119.28659,13.0683,21,"PMM","19_0418",NA
"BPMPPP",117.31261,12.02831,21,"MPP","19_0418",NA
"APMMMP",116.2981,14.18421,21,"MMM","19_0418",NA
"BPMMMP",111.88645,14.19665,21,"MMM","19_0418",NA
"APMMPM",118.06498,13.92281,21,"MMP","19_0418",NA
"BPPMPM",117.07297,14.55937,21,"PMP","19_0418",NA
"BMMMPM",115.47611,14.38273,21,"MMP","19_0418",NA
"AMMPPP",117.25156,12.71429,21,"MPP","19_0418",NA
"BPPPMP",118.33096,12.39764,21,"PPM","19_0418",NA
"AMPPMM",119.95932,12.58292,21,"PPM","19_0418",NA
"AMPPMP",127.48478,11.95062,21,"PPM","19_0418",NA
"APMMPM",116.02808,10.4861,21,"MMP","19_0418",NA
"AMPPMM",115.41283,11.09437,21,"PPM","19_0418",NA
"BPMPMP",115.32279,12.95752,21,"MPM","19_0418",NA
"APMMPP",117.81323,13.83962,21,"MMP","19_0418",NA
"BMPPMP",118.78649,12.893,21,"PPM","19_0418",NA
"BMPMMP",117.14806,13.33989,21,"PMM","19_0418",NA
"BPMPMM",115.96491,13.53111,21,"MPM","19_0418",NA
"BPMPPM",117.15918,12.54202,21,"MPP","19_0418",NA
"BMMMPM",103.31439,19.76378,21,"MMP","19_0418",NA
"BMPMPM",118.71891,12.18516,21,"PMP","19_0418",NA
"APPPMP",117.97036,12.13659,21,"PPM","19_0418",NA
"BPPPPM",118.63203,11.90209,21,"PPP","19_0418",NA
"BPPMPP",117.11772,13.69451,21,"PMP","19_0418",NA
"APMPMP",113.74423,12.98225,21,"MPM","19_0418",NA
"IPPPPP",116.52959,11.95234,21,"PrPrPr","19_0418",NA
"AMMMMP",116.26283,13.93574,21,"MMM","19_0418",NA
"AMMPMM",114.5805,14.0034,21,"MPM","19_0418",NA
"BMPMPP",116.75513,12.65827,21,"PMP","19_0418",NA
"APMMMM",116.14781,12.97034,21,"MMM","19_0418",NA
"AMPPMM",116.83741,12.26563,21,"PPM","19_0418",NA
"BMPMMP",117.16051,12.9577,21,"PMM","19_0418",NA
"APMMMM",117.85711,12.54021,21,"MMM","19_0418",NA
"IPPPPP",119.43024,11.38288,21,"PrPrPr","19_0418",NA
"BPMPPP",121.73382,12.27859,21,"MPP","19_0418",NA
"APPMPM",108.77858,9.53272,31,"PMP","19_0418",NA
"BPPMMP",110.46543,11.3337,31,"PMM","19_0418",NA
"BMMMPP",109.05812,11.2524,31,"MMP","19_0418",NA
"AMMPPM",110.72032,12.57857,31,"MPP","19_0418",NA
"APMPMP",109.44617,11.37511,31,"MPM","19_0418",NA
"BMMMMM",113.79362,11.94264,31,"MMM","19_0418",NA
"BMPPMM",116.576,11.72465,31,"PPM","19_0418",NA
"IPPPPP",115.48746,12.30615,31,"PrPrPr","19_0418",NA
"AMPMMM",115.81506,12.65381,31,"PMM","19_0418",NA
"AMMMMM",111.07483,16.93659,31,"MMM","19_0418",NA
"BPMMPP",106.21913,19.69375,31,"MMP","19_0418",NA
"BMMPPP",110.32577,12.27974,31,"MPP","19_0418",NA
"BPPMMM",112.83188,11.75374,31,"PMM","19_0418",NA
"AMPMPM",114.02646,11.15464,31,"PMP","19_0418",NA
"AMMPPP",112.72743,10.51992,31,"MPP","19_0418",NA
"BPPMMM",108.7986,16.31145,31,"PMM","19_0418",NA
"BPMMPM",116.31755,12.07778,31,"MMP","19_0418",NA
"BPPMPM",108.12464,17.76897,31,"PMP","19_0418",NA
"AMPPMP",116.55901,12.01305,31,"PPM","19_0418",NA
"BMMPPP",115.35932,12.24626,31,"MPP","19_0418",NA
"BPPMMP",107.82241,16.62482,31,"PMM","19_0418",NA
"APMMMP",115.98355,11.49194,31,"MMM","19_0418",NA
"AMMPPM",113.45526,9.98551,31,"MPP","19_0418",NA
"AMPPMM",114.03569,9.81638,31,"PPM","19_0418",NA
"BMMPPM",114.32954,12.32164,31,"MPP","19_0418",NA
"BPPPMM",112.07177,10.6999,31,"PPM","19_0418",NA
"BMPMMP",113.73207,11.7663,31,"PMM","19_0418",NA
"AMMPMP",111.29629,11.16145,31,"MPM","19_0418",NA
"APPMPP",114.622,14.12433,31,"PMP","19_0418",NA
"BMPMPM",115.14103,13.25259,31,"PMP","19_0418",NA
"APMPMM",113.63153,12.58103,31,"MPM","19_0418",NA
"APMMPP",118.77794,12.78653,31,"MMP","19_0418",NA
"AMMMPP",108.38966,17.69826,31,"MMP","19_0418",NA
"AMPPMM",117.73566,12.09502,31,"PPM","19_0418",NA
"BPPMPM",117.91927,12.83714,31,"PMP","19_0418",NA
"AMMMPP",116.48509,12.83728,31,"MMP","19_0418",NA
"APPPMM",116.34885,13.6056,31,"PPM","19_0418",NA
"BPPMMM",116.2029,12.59316,31,"PMM","19_0418",NA
"BMMPMP",113.69821,13.23514,31,"MPM","19_0418",NA
"BPMPPP",114.98023,13.29689,31,"MPP","19_0418",NA
"BMPMPP",101.02132,18.40742,31,"PMP","19_0418",NA
"BMPMMM",103.65026,16.78828,31,"PMM","19_0418",NA
"APMPMM",114.02365,11.52101,31,"MPM","19_0418",NA
"BPMPMP",112.62266,12.88621,31,"MPM","19_0418",NA
"APMPPM",115.6682,11.20692,31,"MPP","19_0418",NA
"AMPMPP",95.10222,16.65936,31,"PMP","19_0418",NA
"BMPMMP",116.96504,11.15221,31,"PMM","19_0418",NA
"APMPPM",122.68496,10.7638,31,"MPP","19_0418",NA
"BMPMPP",114.54976,11.23783,31,"PMP","19_0418",NA
"AMMPPM",111.16461,11.57046,31,"MPP","19_0418",NA
"BPMPMM",108.92486,12.85753,31,"MPM","19_0418",NA
"AMPMMP",88.77448,17.82495,31,"PMM","19_0418",NA
"APMPMM",108.83994,13.18304,31,"MPM","19_0418",NA
"BPMPPM",112.8043,13.21038,31,"MPP","19_0418",NA
"IPPMPP",93.65144,21.57061,31,"PMP","19_0418",NA
"BPPMMP",106.14516,17.14218,31,"PMM","19_0418",NA
"AMPMPP",106.31431,17.91338,31,"PMP","19_0418",NA
"BPPMPP",102.27788,18.56525,31,"PMP","19_0418",NA
"BPPPMP",117.58947,12.77982,31,"PPM","19_0418",NA
"AMMMMM",117.1106,14.33244,31,"MMM","19_0418",NA
"BMMPMM",113.88042,15.3802,31,"MPM","19_0418",NA
"APMPPM",114.28741,12.35627,31,"MPP","19_0418",NA
"APMMPM",117.41074,12.76658,31,"MMP","19_0418",NA
"BMPPMP",113.97612,13.64517,31,"PPM","19_0418",NA
"BPMPMP",110.83804,12.77682,31,"MPM","19_0418",NA
"BPMMMM",117.84872,13.63147,31,"MMM","19_0418",NA
"APMPPP",115.6405,11.75592,31,"MPP","19_0418",NA
"IPPPPP",115.3267,12.56539,31,"PrPrPr","19_0418",NA
"AMPMPM",116.51695,12.82551,31,"PMP","19_0418",NA
"AMMMMM",114.00532,12.26401,31,"MMM","19_0418",NA
"BMPMMM",118.83187,10.63133,31,"PMM","19_0418",NA
"AMPPPP",125.15786,11.65445,31,"PPP","19_0418",NA
"BMPPMP",116.52599,11.03916,31,"PPM","19_0418",NA
"BPPMPM",115.21933,11.53117,31,"PMP","19_0418",NA
"APMMMM",109.53394,12.34825,31,"MMM","19_0418",NA
"APMPMP",109.97264,13.20869,31,"MPM","19_0418",NA
"AMMPPM",113.57367,12.02084,31,"MPP","19_0418",NA
"BMMPMM",112.44672,13.93935,31,"MPM","19_0418",NA
"BPPMPP",118.15413,14.82102,31,"PMP","19_0418",NA
"AMPMPM",99.76828,19.91254,31,"PMP","19_0418",NA
"BPMMPM",92.12229,21.58321,31,"MMP","19_0418",NA
"AMPMMP",101.06428,18.61415,31,"PMM","19_0418",NA
"AMMPPP",119.83966,12.29621,31,"MPP","19_0418",NA
"APMPPM",110.23787,16.86946,31,"MPP","19_0418",NA
"BMPPMP",119.54238,12.71287,31,"PPM","19_0418",NA
"BMMMMM",115.16674,12.75214,31,"MMM","19_0418",NA
"APPMMM",117.36982,11.99121,31,"PMM","19_0418",NA
"IPPPPP",116.60519,11.9562,31,"PrPrPr","19_0418",NA
"BPMMMM",115.30609,12.74341,31,"MMM","19_0418",NA
"APPPMP",116.15113,13.02665,31,"PPM","19_0418",NA
"APMPPM",114.97834,13.47612,31,"MPP","19_0418",NA
"BMPPMP",117.66572,12.50106,31,"PPM","19_0418",NA
"BMPPMP",117.80532,12.01794,31,"PPM","19_0418",NA
"AMMMPM",115.86196,11.40548,31,"MMP","19_0418",NA
"AMPMPP",115.49644,13.05257,31,"PMP","19_0418",NA
"BPMMPM",117.65579,19.67099,31,"MMP","19_0418",NA
"AMMPPP",118.02515,13.09056,31,"MPP","19_0418",NA
"APPPPM",115.79682,13.51941,31,"PPP","19_0418",NA
"APPPMM",114.36815,13.10951,31,"PPM","19_0418",NA
"APMPMP",111.32758,13.31202,31,"MPM","19_0418",NA
"BMMMMP",100.45911,16.26157,31,"MMM","19_0418",NA
"BMPMPP",100.81538,18.46146,31,"PMP","19_0418",NA
"BPMMPM",95.82888,20.17243,31,"MMP","19_0418",NA
"BMMMMM",119.74958,13.85147,31,"MMM","19_0418",NA
"APMMMM",120.85756,14.73405,31,"MMM","19_0418",NA
"BPPMMM",119.01847,12.51558,31,"PMM","19_0418",NA
"AMMPPM",119.09737,10.90602,31,"MPP","19_0418",NA
"BMMPMP",114.95505,15.32388,31,"MPM","19_0418",NA
"BMPMPP",117.82564,14.82747,31,"PMP","19_0418",NA
"AMMPPP",115.50149,13.99187,31,"MPP","19_0418",NA
"BPPPMP",114.86573,13.81951,31,"PPM","19_0418",NA
"APPMPM",116.98156,11.84635,31,"PMP","19_0418",NA
"BPPPMP",117.61955,11.88943,31,"PPM","19_0418",NA
"BMPPMP",116.94779,13.44078,31,"PPM","19_0418",NA
"AMPPMP",116.19935,13.02508,31,"PPM","19_0418",NA
"BPMPPM",117.06585,12.61836,31,"MPP","19_0418",NA
"AMMMPM",118.31411,12.729,31,"MMP","19_0418",NA
"APPMPP",111.43679,13.97904,31,"PMP","19_0418",NA
"BPMMPM",119.23884,12.31153,31,"MMP","19_0418",NA
